score;completeness;rescuebot_action;rescuebot_location;alice_action;alice_location;world_nr;tick_nr
21;0.625;;(3, 5);;(5, 5);1;4330
21;0.625;;(3, 5);;(5, 5);1;4331
21;0.625;;(3, 5);;(5, 5);1;4332
21;0.625;;(3, 5);;(5, 5);1;4333
21;0.625;;(3, 5);;(5, 5);1;4334
21;0.625;;(3, 5);;(5, 5);1;4335
21;0.625;;(3, 5);;(5, 5);1;4336
21;0.625;;(3, 5);MoveWest;(4, 5);1;4337
21;0.625;;(3, 5);;(4, 5);1;4338
21;0.625;;(3, 5);;(4, 5);1;4339
21;0.625;;(3, 5);;(4, 5);1;4340
21;0.625;;(3, 5);;(4, 5);1;4341
21;0.625;;(3, 5);;(4, 5);1;4342
21;0.625;;(3, 5);;(4, 5);1;4343
21;0.625;;(3, 5);;(4, 5);1;4344
21;0.625;;(3, 5);MoveWest;(3, 5);1;4345
21;0.625;;(3, 5);;(3, 5);1;4346
21;0.625;;(3, 5);;(3, 5);1;4347
21;0.625;;(3, 5);;(3, 5);1;4348
21;0.625;;(3, 5);;(3, 5);1;4349
21;0.625;;(3, 5);;(3, 5);1;4350
21;0.625;;(3, 5);;(3, 5);1;4351
21;0.625;;(3, 5);;(3, 5);1;4352
21;0.625;;(3, 5);;(3, 5);1;4353
21;0.625;;(3, 5);;(3, 5);1;4354
21;0.625;;(3, 5);;(3, 5);1;4355
21;0.625;;(3, 5);;(3, 5);1;4356
21;0.625;;(3, 5);;(3, 5);1;4357
21;0.625;;(3, 5);;(3, 5);1;4358
21;0.625;;(3, 5);;(3, 5);1;4359
21;0.625;;(3, 5);;(3, 5);1;4360
21;0.625;;(3, 5);;(3, 5);1;4361
21;0.625;;(3, 5);;(3, 5);1;4362
21;0.625;;(3, 5);;(3, 5);1;4363
21;0.625;;(3, 5);;(3, 5);1;4364
21;0.625;;(3, 5);;(3, 5);1;4365
21;0.625;;(3, 5);;(3, 5);1;4366
21;0.625;;(3, 5);;(3, 5);1;4367
21;0.625;;(3, 5);;(3, 5);1;4368
21;0.625;;(3, 5);;(3, 5);1;4369
21;0.625;;(3, 5);;(3, 5);1;4370
21;0.625;;(3, 5);;(3, 5);1;4371
21;0.625;;(3, 5);;(3, 5);1;4372
21;0.625;;(3, 5);;(3, 5);1;4373
21;0.625;;(3, 5);;(3, 5);1;4374
21;0.625;;(3, 5);;(3, 5);1;4375
21;0.625;;(3, 5);;(3, 5);1;4376
21;0.625;;(3, 5);;(3, 5);1;4377
21;0.625;;(3, 5);;(3, 5);1;4378
21;0.625;;(3, 5);;(3, 5);1;4379
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4380
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4381
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4382
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4383
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4384
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4385
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4386
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4387
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4388
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4389
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4390
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4391
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4392
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4393
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4394
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4395
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4396
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4397
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4398
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4399
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4400
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4401
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4402
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4403
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4404
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4405
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4406
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4407
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4408
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4409
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4410
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4411
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4412
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4413
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4414
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4415
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4416
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4417
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4418
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4419
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4420
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4421
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4422
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4423
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4424
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4425
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4426
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4427
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4428
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4429
21;0.625;;(3, 5);RemoveObjectTogether;(3, 5);1;4430
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4431
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4432
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4433
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4434
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4435
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4436
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4437
21;0.625;MoveNorth;(3, 5);;(3, 5);1;4438
21;0.625;MoveNorth;(3, 4);;(3, 5);1;4439
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4440
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4441
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4442
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4443
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4444
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4445
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4446
21;0.625;MoveNorthWest;(3, 4);;(3, 5);1;4447
21;0.625;MoveNorthWest;(2, 3);;(3, 5);1;4448
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4449
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4450
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4451
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4452
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4453
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4454
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4455
21;0.625;MoveNorth;(2, 3);;(3, 5);1;4456
21;0.625;MoveNorth;(2, 2);;(3, 5);1;4457
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4458
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4459
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4460
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4461
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4462
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4463
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4464
21;0.625;MoveSouthEast;(2, 2);;(3, 5);1;4465
21;0.625;MoveSouthEast;(3, 3);;(3, 5);1;4466
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4467
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4468
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4469
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4470
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4471
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4472
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4473
21;0.625;MoveNorthEast;(3, 3);;(3, 5);1;4474
21;0.625;MoveNorthEast;(4, 2);;(3, 5);1;4475
21;0.625;;(4, 2);;(3, 5);1;4476
21;0.625;;(4, 2);;(3, 5);1;4477
21;0.625;;(4, 2);;(3, 5);1;4478
21;0.625;;(4, 2);;(3, 5);1;4479
21;0.625;;(4, 2);;(3, 5);1;4480
21;0.625;;(4, 2);;(3, 5);1;4481
21;0.625;;(4, 2);;(3, 5);1;4482
21;0.625;;(4, 2);;(3, 5);1;4483
21;0.625;;(4, 2);;(3, 5);1;4484
21;0.625;;(4, 2);;(3, 5);1;4485
21;0.625;;(4, 2);;(3, 5);1;4486
21;0.625;;(4, 2);;(3, 5);1;4487
21;0.625;;(4, 2);;(3, 5);1;4488
21;0.625;;(4, 2);;(3, 5);1;4489
21;0.625;;(4, 2);;(3, 5);1;4490
21;0.625;;(4, 2);;(3, 5);1;4491
21;0.625;;(4, 2);;(3, 5);1;4492
21;0.625;;(4, 2);;(3, 5);1;4493
21;0.625;;(4, 2);;(3, 5);1;4494
21;0.625;;(4, 2);;(3, 5);1;4495
21;0.625;;(4, 2);;(3, 5);1;4496
21;0.625;;(4, 2);;(3, 5);1;4497
21;0.625;;(4, 2);;(3, 5);1;4498
21;0.625;;(4, 2);;(3, 5);1;4499
21;0.625;;(4, 2);;(3, 5);1;4500
21;0.625;;(4, 2);;(3, 5);1;4501
21;0.625;;(4, 2);;(3, 5);1;4502
21;0.625;;(4, 2);MoveNorth;(3, 4);1;4503
21;0.625;;(4, 2);;(3, 4);1;4504
21;0.625;;(4, 2);;(3, 4);1;4505
21;0.625;;(4, 2);;(3, 4);1;4506
21;0.625;;(4, 2);;(3, 4);1;4507
21;0.625;;(4, 2);;(3, 4);1;4508
21;0.625;;(4, 2);;(3, 4);1;4509
21;0.625;;(4, 2);MoveNorth;(3, 3);1;4510
21;0.625;;(4, 2);;(3, 3);1;4511
21;0.625;;(4, 2);;(3, 3);1;4512
21;0.625;;(4, 2);;(3, 3);1;4513
21;0.625;;(4, 2);;(3, 3);1;4514
21;0.625;;(4, 2);;(3, 3);1;4515
21;0.625;;(4, 2);;(3, 3);1;4516
21;0.625;;(4, 2);;(3, 3);1;4517
21;0.625;;(4, 2);;(3, 3);1;4518
21;0.625;;(4, 2);;(3, 3);1;4519
21;0.625;;(4, 2);;(3, 3);1;4520
21;0.625;;(4, 2);;(3, 3);1;4521
21;0.625;;(4, 2);;(3, 3);1;4522
21;0.625;;(4, 2);;(3, 3);1;4523
21;0.625;;(4, 2);;(3, 3);1;4524
21;0.625;;(4, 2);;(3, 3);1;4525
21;0.625;;(4, 2);;(3, 3);1;4526
21;0.625;;(4, 2);;(3, 3);1;4527
21;0.625;;(4, 2);;(3, 3);1;4528
21;0.625;Idle;(4, 2);;(3, 3);1;4529
21;0.625;Idle;(4, 2);MoveNorth;(3, 2);1;4530
21;0.625;Idle;(4, 2);;(3, 2);1;4531
21;0.625;Idle;(4, 2);;(3, 2);1;4532
21;0.625;Idle;(4, 2);;(3, 2);1;4533
21;0.625;Idle;(4, 2);;(3, 2);1;4534
21;0.625;Idle;(4, 2);;(3, 2);1;4535
21;0.625;Idle;(4, 2);;(3, 2);1;4536
21;0.625;Idle;(4, 2);;(3, 2);1;4537
21;0.625;Idle;(4, 2);;(3, 2);1;4538
21;0.625;Idle;(4, 2);;(3, 2);1;4539
21;0.625;Idle;(4, 2);;(3, 2);1;4540
21;0.625;Idle;(4, 2);;(3, 2);1;4541
21;0.625;Idle;(4, 2);;(3, 2);1;4542
21;0.625;Idle;(4, 2);;(3, 2);1;4543
21;0.625;Idle;(4, 2);;(3, 2);1;4544
21;0.625;Idle;(4, 2);;(3, 2);1;4545
21;0.625;Idle;(4, 2);;(3, 2);1;4546
21;0.625;Idle;(4, 2);;(3, 2);1;4547
21;0.625;Idle;(4, 2);;(3, 2);1;4548
21;0.625;Idle;(4, 2);;(3, 2);1;4549
21;0.625;Idle;(4, 2);;(3, 2);1;4550
21;0.625;Idle;(4, 2);;(3, 2);1;4551
21;0.625;Idle;(4, 2);;(3, 2);1;4552
21;0.625;Idle;(4, 2);;(3, 2);1;4553
21;0.625;Idle;(4, 2);;(3, 2);1;4554
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4555
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4556
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4557
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4558
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4559
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4560
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4561
21;0.625;MoveSouth;(4, 2);;(3, 2);1;4562
21;0.625;MoveSouth;(4, 3);;(3, 2);1;4563
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4564
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4565
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4566
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4567
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4568
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4569
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4570
21;0.625;MoveSouthWest;(4, 3);;(3, 2);1;4571
21;0.625;MoveSouthWest;(3, 4);;(3, 2);1;4572
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4573
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4574
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4575
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4576
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4577
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4578
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4579
21;0.625;MoveSouthEast;(3, 4);;(3, 2);1;4580
21;0.625;MoveSouthEast;(4, 5);;(3, 2);1;4581
21;0.625;MoveEast;(4, 5);;(3, 2);1;4582
21;0.625;MoveEast;(4, 5);;(3, 2);1;4583
21;0.625;MoveEast;(4, 5);;(3, 2);1;4584
21;0.625;MoveEast;(4, 5);;(3, 2);1;4585
21;0.625;MoveEast;(4, 5);;(3, 2);1;4586
21;0.625;MoveEast;(4, 5);;(3, 2);1;4587
21;0.625;MoveEast;(4, 5);;(3, 2);1;4588
21;0.625;MoveEast;(4, 5);;(3, 2);1;4589
21;0.625;MoveEast;(5, 5);;(3, 2);1;4590
21;0.625;MoveEast;(5, 5);;(3, 2);1;4591
21;0.625;MoveEast;(5, 5);;(3, 2);1;4592
21;0.625;MoveEast;(5, 5);;(3, 2);1;4593
21;0.625;MoveEast;(5, 5);;(3, 2);1;4594
21;0.625;MoveEast;(5, 5);;(3, 2);1;4595
21;0.625;MoveEast;(5, 5);CarryObject;(3, 2);1;4596
21;0.625;MoveEast;(5, 5);;(3, 2);1;4597
21;0.625;MoveEast;(5, 5);;(3, 2);1;4598
21;0.625;MoveEast;(6, 5);;(3, 2);1;4599
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 3);1;4600
21;0.625;MoveEast;(6, 5);;(3, 3);1;4601
21;0.625;MoveEast;(6, 5);;(3, 3);1;4602
21;0.625;MoveEast;(6, 5);;(3, 3);1;4603
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 4);1;4604
21;0.625;MoveEast;(6, 5);;(3, 4);1;4605
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 5);1;4606
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 6);1;4607
21;0.625;MoveEast;(6, 5);;(3, 6);1;4608
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 7);1;4609
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 8);1;4610
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 9);1;4611
21;0.625;MoveEast;(6, 5);MoveSouth;(3, 9);1;4612
21;0.625;MoveEast;(7, 5);MoveSouth;(3, 9);1;4613
21;0.625;MoveEast;(7, 5);MoveSouth;(3, 9);1;4614
21;0.625;MoveEast;(7, 5);MoveSouth;(3, 9);1;4615
21;0.625;MoveEast;(7, 5);MoveSouth;(3, 9);1;4616
21;0.625;MoveEast;(7, 5);;(3, 9);1;4617
21;0.625;MoveEast;(7, 5);;(3, 9);1;4618
21;0.625;MoveEast;(7, 5);MoveEast;(4, 9);1;4619
21;0.625;MoveEast;(7, 5);;(4, 9);1;4620
21;0.625;MoveEast;(7, 5);;(4, 9);1;4621
21;0.625;MoveEast;(7, 5);;(4, 9);1;4622
21;0.625;MoveEast;(7, 5);;(4, 9);1;4623
21;0.625;MoveEast;(7, 5);;(4, 9);1;4624
21;0.625;MoveEast;(7, 5);;(4, 9);1;4625
21;0.625;MoveEast;(7, 5);MoveNorth;(4, 8);1;4626
21;0.625;MoveEast;(8, 5);;(4, 8);1;4627
21;0.625;MoveEast;(8, 5);;(4, 8);1;4628
21;0.625;MoveEast;(8, 5);;(4, 8);1;4629
21;0.625;MoveEast;(8, 5);;(4, 8);1;4630
21;0.625;MoveEast;(8, 5);MoveWest;(3, 8);1;4631
21;0.625;MoveEast;(8, 5);;(3, 8);1;4632
21;0.625;MoveEast;(8, 5);;(3, 8);1;4633
21;0.625;MoveEast;(8, 5);;(3, 8);1;4634
21;0.625;MoveEast;(8, 5);;(3, 8);1;4635
21;0.625;MoveEast;(8, 5);;(3, 8);1;4636
21;0.625;MoveEast;(8, 5);MoveNorth;(3, 7);1;4637
21;0.625;MoveEast;(8, 5);;(3, 7);1;4638
21;0.625;MoveEast;(8, 5);;(3, 7);1;4639
21;0.625;MoveEast;(8, 5);;(3, 7);1;4640
21;0.625;MoveEast;(9, 5);;(3, 7);1;4641
21;0.625;;(9, 5);;(3, 7);1;4642
21;0.625;;(9, 5);;(3, 7);1;4643
21;0.625;;(9, 5);MoveNorth;(3, 6);1;4644
21;0.625;;(9, 5);;(3, 6);1;4645
21;0.625;;(9, 5);;(3, 6);1;4646
21;0.625;;(9, 5);MoveEast;(4, 6);1;4647
21;0.625;;(9, 5);;(4, 6);1;4648
21;0.625;;(9, 5);;(4, 6);1;4649
21;0.625;;(9, 5);;(4, 6);1;4650
21;0.625;;(9, 5);;(4, 6);1;4651
21;0.625;;(9, 5);MoveEast;(5, 6);1;4652
21;0.625;;(9, 5);MoveEast;(6, 6);1;4653
21;0.625;;(9, 5);MoveEast;(7, 6);1;4654
21;0.625;;(9, 5);MoveEast;(8, 6);1;4655
21;0.625;;(9, 5);MoveEast;(9, 6);1;4656
21;0.625;;(9, 5);MoveEast;(10, 6);1;4657
21;0.625;;(9, 5);MoveEast;(10, 6);1;4658
21;0.625;;(9, 5);MoveEast;(10, 6);1;4659
21;0.625;;(9, 5);MoveEast;(10, 6);1;4660
21;0.625;;(9, 5);MoveEast;(10, 6);1;4661
21;0.625;;(9, 5);MoveEast;(10, 6);1;4662
21;0.625;;(9, 5);MoveEast;(11, 6);1;4663
21;0.625;;(9, 5);MoveEast;(11, 6);1;4664
21;0.625;;(9, 5);MoveEast;(11, 6);1;4665
21;0.625;;(9, 5);MoveEast;(11, 6);1;4666
21;0.625;;(9, 5);MoveEast;(11, 6);1;4667
21;0.625;;(9, 5);MoveEast;(11, 6);1;4668
21;0.625;;(9, 5);MoveEast;(12, 6);1;4669
21;0.625;;(9, 5);MoveEast;(12, 6);1;4670
21;0.625;;(9, 5);MoveEast;(12, 6);1;4671
21;0.625;;(9, 5);MoveEast;(12, 6);1;4672
21;0.625;;(9, 5);MoveEast;(12, 6);1;4673
21;0.625;;(9, 5);MoveEast;(12, 6);1;4674
21;0.625;;(9, 5);MoveEast;(13, 6);1;4675
21;0.625;;(9, 5);MoveEast;(14, 6);1;4676
21;0.625;;(9, 5);MoveEast;(15, 6);1;4677
21;0.625;;(9, 5);MoveEast;(16, 6);1;4678
21;0.625;;(9, 5);MoveEast;(17, 6);1;4679
21;0.625;;(9, 5);MoveEast;(18, 6);1;4680
21;0.625;;(9, 5);MoveEast;(19, 6);1;4681
21;0.625;;(9, 5);MoveEast;(19, 6);1;4682
21;0.625;;(9, 5);MoveEast;(19, 6);1;4683
21;0.625;;(9, 5);MoveEast;(19, 6);1;4684
21;0.625;;(9, 5);MoveEast;(19, 6);1;4685
21;0.625;;(9, 5);MoveEast;(19, 6);1;4686
21;0.625;;(9, 5);MoveEast;(20, 6);1;4687
21;0.625;;(9, 5);MoveEast;(21, 6);1;4688
21;0.625;;(9, 5);MoveEast;(22, 6);1;4689
21;0.625;;(9, 5);MoveEast;(23, 6);1;4690
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 6);1;4691
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 6);1;4692
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4693
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 6);1;4694
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4695
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4696
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4697
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4698
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4699
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4700
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4701
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4702
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4703
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4704
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4705
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4706
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4707
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 6);1;4708
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 6);1;4709
21;0.625;RemoveObject;(9, 5);;(23, 6);1;4710
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 7);1;4711
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 7);1;4712
21;0.625;RemoveObject;(9, 5);;(23, 7);1;4713
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 7);1;4714
21;0.625;RemoveObject;(9, 5);MoveEast;(23, 7);1;4715
21;0.625;RemoveObject;(9, 5);;(23, 7);1;4716
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 8);1;4717
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 9);1;4718
21;0.625;RemoveObject;(9, 5);;(23, 9);1;4719
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 10);1;4720
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 11);1;4721
21;0.625;RemoveObject;(9, 5);;(23, 11);1;4722
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 12);1;4723
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 13);1;4724
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4725
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 14);1;4726
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 15);1;4727
21;0.625;RemoveObject;(9, 5);;(23, 15);1;4728
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 16);1;4729
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 17);1;4730
21;0.625;RemoveObject;(9, 5);;(23, 17);1;4731
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 18);1;4732
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 18);1;4733
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4734
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 18);1;4735
21;0.625;RemoveObject;(9, 5);MoveSouth;(23, 18);1;4736
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4737
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4738
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4739
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4740
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4741
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4742
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4743
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4744
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4745
21;0.625;RemoveObject;(9, 5);;(23, 18);1;4746
21;0.625;RemoveObject;(9, 5);MoveNorth;(23, 17);1;4747
21;0.625;RemoveObject;(9, 5);;(23, 17);1;4748
21;0.625;RemoveObject;(9, 5);;(23, 17);1;4749
21;0.625;RemoveObject;(9, 5);MoveNorth;(23, 16);1;4750
21;0.625;RemoveObject;(9, 5);;(23, 16);1;4751
21;0.625;RemoveObject;(9, 5);;(23, 16);1;4752
21;0.625;RemoveObject;(9, 5);MoveNorth;(23, 15);1;4753
21;0.625;RemoveObject;(9, 5);;(23, 15);1;4754
21;0.625;RemoveObject;(9, 5);;(23, 15);1;4755
21;0.625;RemoveObject;(9, 5);;(23, 15);1;4756
21;0.625;RemoveObject;(9, 5);;(23, 15);1;4757
21;0.625;RemoveObject;(9, 5);MoveNorth;(23, 14);1;4758
21;0.625;RemoveObject;(9, 5);;(23, 14);1;4759
21;0.625;RemoveObject;(9, 5);;(23, 14);1;4760
21;0.625;RemoveObject;(9, 5);MoveNorth;(23, 13);1;4761
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4762
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4763
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4764
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4765
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4766
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4767
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4768
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4769
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4770
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4771
21;0.625;RemoveObject;(9, 5);;(23, 13);1;4772
21;0.625;RemoveObject;(9, 5);MoveNorth;(23, 12);1;4773
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4774
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4775
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4776
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4777
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4778
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4779
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4780
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4781
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4782
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4783
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4784
21;0.625;RemoveObject;(9, 5);;(23, 12);1;4785
24;0.75;RemoveObject;(9, 5);Drop;(23, 12);1;4786
24;0.75;RemoveObject;(9, 5);;(23, 12);1;4787
