score;completeness;rescuebot_action;rescuebot_location;charlie_action;charlie_location;world_nr;tick_nr
21;0.625;MoveWest;(18, 18);;(21, 18);1;14103
21;0.625;MoveWest;(18, 18);;(21, 18);1;14104
21;0.625;MoveWest;(18, 18);;(21, 18);1;14105
21;0.625;MoveWest;(18, 18);;(21, 18);1;14106
21;0.625;MoveWest;(18, 18);;(21, 18);1;14107
21;0.625;MoveWest;(17, 18);;(21, 18);1;14108
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14109
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14110
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14111
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14112
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14113
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14114
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14115
21;0.625;MoveNorthWest;(17, 18);;(21, 18);1;14116
21;0.625;MoveNorthWest;(16, 17);;(21, 18);1;14117
21;0.625;MoveWest;(16, 17);;(21, 18);1;14118
21;0.625;MoveWest;(16, 17);;(21, 18);1;14119
21;0.625;MoveWest;(16, 17);;(21, 18);1;14120
21;0.625;MoveWest;(16, 17);;(21, 18);1;14121
21;0.625;MoveWest;(16, 17);;(21, 18);1;14122
21;0.625;MoveWest;(16, 17);;(21, 18);1;14123
21;0.625;MoveWest;(16, 17);;(21, 18);1;14124
21;0.625;MoveWest;(16, 17);;(21, 18);1;14125
21;0.625;MoveWest;(16, 17);;(21, 18);1;14126
21;0.625;MoveWest;(16, 17);;(21, 18);1;14127
21;0.625;MoveWest;(16, 17);;(21, 18);1;14128
21;0.625;MoveWest;(16, 17);;(21, 18);1;14129
21;0.625;MoveWest;(16, 17);;(21, 18);1;14130
21;0.625;MoveWest;(15, 17);;(21, 18);1;14131
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14132
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14133
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14134
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14135
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14136
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14137
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14138
21;0.625;MoveNorth;(15, 17);;(21, 18);1;14139
21;0.625;MoveNorth;(15, 16);;(21, 18);1;14140
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14141
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14142
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14143
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14144
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14145
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14146
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14147
21;0.625;MoveNorthWest;(15, 16);;(21, 18);1;14148
21;0.625;MoveNorthWest;(14, 15);;(21, 18);1;14149
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14150
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14151
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14152
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14153
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14154
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14155
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14156
21;0.625;MoveNorth;(14, 15);;(21, 18);1;14157
21;0.625;MoveNorth;(14, 14);;(21, 18);1;14158
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14159
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14160
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14161
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14162
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14163
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14164
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14165
21;0.625;MoveSouthEast;(14, 14);;(21, 18);1;14166
21;0.625;MoveSouthEast;(15, 15);;(21, 18);1;14167
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14168
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14169
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14170
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14171
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14172
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14173
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14174
21;0.625;MoveNorthEast;(15, 15);;(21, 18);1;14175
21;0.625;MoveNorthEast;(16, 14);;(21, 18);1;14176
21;0.625;Idle;(16, 14);;(21, 18);1;14177
21;0.625;Idle;(16, 14);;(21, 18);1;14178
21;0.625;Idle;(16, 14);;(21, 18);1;14179
21;0.625;Idle;(16, 14);;(21, 18);1;14180
21;0.625;Idle;(16, 14);;(21, 18);1;14181
21;0.625;Idle;(16, 14);;(21, 18);1;14182
21;0.625;Idle;(16, 14);;(21, 18);1;14183
21;0.625;Idle;(16, 14);;(21, 18);1;14184
21;0.625;Idle;(16, 14);;(21, 18);1;14185
21;0.625;Idle;(16, 14);;(21, 18);1;14186
21;0.625;Idle;(16, 14);;(21, 18);1;14187
21;0.625;Idle;(16, 14);;(21, 18);1;14188
21;0.625;Idle;(16, 14);;(21, 18);1;14189
21;0.625;Idle;(16, 14);;(21, 18);1;14190
21;0.625;Idle;(16, 14);;(21, 18);1;14191
21;0.625;Idle;(16, 14);;(21, 18);1;14192
21;0.625;Idle;(16, 14);;(21, 18);1;14193
21;0.625;Idle;(16, 14);;(21, 18);1;14194
21;0.625;Idle;(16, 14);;(21, 18);1;14195
21;0.625;Idle;(16, 14);;(21, 18);1;14196
21;0.625;Idle;(16, 14);;(21, 18);1;14197
21;0.625;Idle;(16, 14);;(21, 18);1;14198
21;0.625;Idle;(16, 14);;(21, 18);1;14199
21;0.625;Idle;(16, 14);;(21, 18);1;14200
21;0.625;Idle;(16, 14);;(21, 18);1;14201
21;0.625;Idle;(16, 14);;(21, 18);1;14202
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14203
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14204
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14205
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14206
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14207
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14208
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14209
21;0.625;MoveSouthWest;(16, 14);;(21, 18);1;14210
21;0.625;MoveSouthWest;(15, 15);;(21, 18);1;14211
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14212
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14213
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14214
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14215
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14216
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14217
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14218
21;0.625;MoveSouth;(15, 15);;(21, 18);1;14219
21;0.625;MoveSouth;(15, 16);;(21, 18);1;14220
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14221
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14222
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14223
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14224
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14225
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14226
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14227
21;0.625;MoveSouthWest;(15, 16);;(21, 18);1;14228
21;0.625;MoveSouthWest;(14, 17);;(21, 18);1;14229
21;0.625;MoveWest;(14, 17);;(21, 18);1;14230
21;0.625;MoveWest;(14, 17);;(21, 18);1;14231
21;0.625;MoveWest;(14, 17);;(21, 18);1;14232
21;0.625;MoveWest;(14, 17);;(21, 18);1;14233
21;0.625;MoveWest;(14, 17);;(21, 18);1;14234
21;0.625;MoveWest;(14, 17);;(21, 18);1;14235
21;0.625;MoveWest;(14, 17);;(21, 18);1;14236
21;0.625;MoveWest;(14, 17);;(21, 18);1;14237
21;0.625;MoveWest;(14, 17);;(21, 18);1;14238
21;0.625;MoveWest;(14, 17);;(21, 18);1;14239
21;0.625;MoveWest;(14, 17);;(21, 18);1;14240
21;0.625;MoveWest;(14, 17);;(21, 18);1;14241
21;0.625;MoveWest;(14, 17);;(21, 18);1;14242
21;0.625;MoveWest;(13, 17);;(21, 18);1;14243
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14244
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14245
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14246
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14247
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14248
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14249
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14250
21;0.625;MoveNorthWest;(13, 17);;(21, 18);1;14251
21;0.625;MoveNorthWest;(12, 16);;(21, 18);1;14252
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14253
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14254
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14255
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14256
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14257
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14258
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14259
21;0.625;MoveNorth;(12, 16);;(21, 18);1;14260
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14261
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14262
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14263
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14264
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14265
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14266
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14267
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14268
21;0.625;MoveNorth;(12, 15);;(21, 18);1;14269
21;0.625;MoveNorth;(12, 14);;(21, 18);1;14270
21;0.625;MoveNorth;(12, 14);;(21, 18);1;14271
21;0.625;MoveNorth;(12, 14);;(21, 18);1;14272
21;0.625;MoveNorth;(12, 14);;(21, 18);1;14273
21;0.625;MoveNorth;(12, 14);MoveWest;(20, 18);1;14274
21;0.625;MoveNorth;(12, 14);MoveWest;(20, 18);1;14275
21;0.625;MoveNorth;(12, 14);MoveWest;(20, 18);1;14276
21;0.625;MoveNorth;(12, 14);MoveWest;(20, 18);1;14277
21;0.625;MoveNorth;(12, 14);MoveWest;(20, 18);1;14278
21;0.625;MoveNorth;(12, 13);MoveWest;(20, 18);1;14279
21;0.625;MoveNorth;(12, 13);MoveWest;(19, 18);1;14280
21;0.625;MoveNorth;(12, 13);;(19, 18);1;14281
21;0.625;MoveNorth;(12, 13);;(19, 18);1;14282
21;0.625;MoveNorth;(12, 13);;(19, 18);1;14283
21;0.625;MoveNorth;(12, 13);;(19, 18);1;14284
21;0.625;MoveNorth;(12, 13);MoveNorth;(19, 17);1;14285
21;0.625;MoveNorth;(12, 13);MoveNorth;(19, 17);1;14286
21;0.625;MoveNorth;(12, 13);MoveNorth;(19, 17);1;14287
21;0.625;MoveNorth;(12, 12);MoveNorth;(19, 17);1;14288
21;0.625;MoveNorth;(12, 12);MoveNorth;(19, 17);1;14289
21;0.625;MoveNorth;(12, 12);MoveNorth;(19, 17);1;14290
21;0.625;MoveNorth;(12, 12);MoveNorth;(19, 16);1;14291
21;0.625;MoveNorth;(12, 12);MoveNorth;(19, 15);1;14292
21;0.625;MoveNorth;(12, 12);;(19, 15);1;14293
21;0.625;MoveNorth;(12, 12);MoveNorth;(19, 14);1;14294
21;0.625;MoveNorth;(12, 12);;(19, 14);1;14295
21;0.625;MoveNorth;(12, 12);;(19, 14);1;14296
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 13);1;14297
21;0.625;MoveNorth;(12, 11);;(19, 13);1;14298
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 12);1;14299
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 11);1;14300
21;0.625;MoveNorth;(12, 11);;(19, 11);1;14301
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 10);1;14302
21;0.625;MoveNorth;(12, 11);;(19, 10);1;14303
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 9);1;14304
21;0.625;MoveNorth;(12, 11);;(19, 9);1;14305
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 9);1;14306
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 9);1;14307
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 9);1;14308
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 9);1;14309
21;0.625;MoveNorth;(12, 11);MoveNorth;(19, 9);1;14310
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 8);1;14311
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 8);1;14312
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 8);1;14313
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 8);1;14314
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 8);1;14315
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 8);1;14316
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 7);1;14317
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 7);1;14318
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 7);1;14319
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 7);1;14320
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 7);1;14321
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 7);1;14322
21;0.625;MoveNorth;(12, 10);MoveNorth;(19, 6);1;14323
21;0.625;MoveNorth;(12, 10);;(19, 6);1;14324
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14325
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14326
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14327
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14328
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14329
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14330
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14331
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14332
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14333
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14334
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14335
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14336
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14337
21;0.625;MoveNorth;(12, 9);;(19, 6);1;14338
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14339
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14340
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14341
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14342
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14343
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14344
21;0.625;MoveNorth;(12, 8);;(19, 6);1;14345
21;0.625;MoveNorth;(12, 8);MoveWest;(19, 6);1;14346
21;0.625;MoveNorth;(12, 8);MoveWest;(19, 6);1;14347
21;0.625;MoveNorth;(12, 8);MoveWest;(19, 6);1;14348
21;0.625;MoveNorth;(12, 8);MoveWest;(19, 6);1;14349
21;0.625;MoveNorth;(12, 8);MoveWest;(19, 6);1;14350
21;0.625;MoveNorth;(12, 8);MoveWest;(18, 6);1;14351
21;0.625;MoveNorth;(12, 8);MoveWest;(17, 6);1;14352
21;0.625;MoveNorth;(12, 7);;(17, 6);1;14353
21;0.625;MoveNorthWest;(12, 7);MoveWest;(16, 6);1;14354
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14355
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14356
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14357
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14358
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14359
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14360
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14361
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14362
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14363
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14364
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14365
21;0.625;MoveNorthWest;(12, 7);;(16, 6);1;14366
21;0.625;MoveNorthWest;(11, 6);MoveWest;(15, 6);1;14367
21;0.625;MoveWest;(11, 6);MoveWest;(14, 6);1;14368
21;0.625;MoveWest;(11, 6);;(14, 6);1;14369
21;0.625;MoveWest;(11, 6);MoveWest;(13, 6);1;14370
21;0.625;MoveWest;(11, 6);MoveWest;(12, 6);1;14371
21;0.625;MoveWest;(11, 6);;(12, 6);1;14372
21;0.625;MoveWest;(11, 6);MoveWest;(12, 6);1;14373
21;0.625;MoveWest;(11, 6);MoveWest;(12, 6);1;14374
21;0.625;MoveWest;(11, 6);MoveWest;(12, 6);1;14375
21;0.625;MoveWest;(11, 6);MoveWest;(12, 6);1;14376
21;0.625;MoveWest;(11, 6);MoveWest;(12, 6);1;14377
21;0.625;MoveWest;(11, 6);MoveWest;(11, 6);1;14378
21;0.625;MoveWest;(11, 6);;(11, 6);1;14379
21;0.625;MoveWest;(11, 6);;(11, 6);1;14380
21;0.625;MoveWest;(10, 6);;(11, 6);1;14381
21;0.625;MoveWest;(10, 6);;(11, 6);1;14382
21;0.625;MoveWest;(10, 6);;(11, 6);1;14383
21;0.625;MoveWest;(10, 6);;(11, 6);1;14384
21;0.625;MoveWest;(10, 6);;(11, 6);1;14385
21;0.625;MoveWest;(10, 6);;(11, 6);1;14386
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;14387
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;14388
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;14389
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;14390
21;0.625;MoveWest;(10, 6);MoveWest;(11, 6);1;14391
21;0.625;MoveWest;(10, 6);MoveWest;(10, 6);1;14392
21;0.625;MoveWest;(10, 6);;(10, 6);1;14393
21;0.625;MoveWest;(10, 6);;(10, 6);1;14394
21;0.625;MoveWest;(9, 6);;(10, 6);1;14395
21;0.625;;(9, 6);;(10, 6);1;14396
21;0.625;;(9, 6);;(10, 6);1;14397
21;0.625;;(9, 6);;(10, 6);1;14398
21;0.625;;(9, 6);MoveWest;(10, 6);1;14399
21;0.625;;(9, 6);MoveWest;(10, 6);1;14400
21;0.625;;(9, 6);MoveWest;(10, 6);1;14401
21;0.625;;(9, 6);MoveWest;(10, 6);1;14402
21;0.625;;(9, 6);MoveWest;(10, 6);1;14403
21;0.625;;(9, 6);MoveWest;(9, 6);1;14404
21;0.625;;(9, 6);;(9, 6);1;14405
21;0.625;;(9, 6);;(9, 6);1;14406
21;0.625;;(9, 6);;(9, 6);1;14407
21;0.625;;(9, 6);;(9, 6);1;14408
21;0.625;;(9, 6);;(9, 6);1;14409
21;0.625;;(9, 6);;(9, 6);1;14410
21;0.625;;(9, 6);;(9, 6);1;14411
21;0.625;;(9, 6);;(9, 6);1;14412
21;0.625;;(9, 6);;(9, 6);1;14413
21;0.625;;(9, 6);;(9, 6);1;14414
21;0.625;;(9, 6);;(9, 6);1;14415
21;0.625;;(9, 6);;(9, 6);1;14416
21;0.625;;(9, 6);;(9, 6);1;14417
21;0.625;;(9, 6);;(9, 6);1;14418
21;0.625;;(9, 6);;(9, 6);1;14419
21;0.625;;(9, 6);;(9, 6);1;14420
21;0.625;;(9, 6);;(9, 6);1;14421
21;0.625;;(9, 6);;(9, 6);1;14422
21;0.625;;(9, 6);;(9, 6);1;14423
21;0.625;;(9, 6);;(9, 6);1;14424
21;0.625;;(9, 6);;(9, 6);1;14425
21;0.625;;(9, 6);;(9, 6);1;14426
21;0.625;;(9, 6);;(9, 6);1;14427
21;0.625;;(9, 6);;(9, 6);1;14428
21;0.625;;(9, 6);;(9, 6);1;14429
21;0.625;;(9, 6);;(9, 6);1;14430
21;0.625;;(9, 6);;(9, 6);1;14431
21;0.625;;(9, 6);;(9, 6);1;14432
21;0.625;;(9, 6);;(9, 6);1;14433
21;0.625;;(9, 6);;(9, 6);1;14434
21;0.625;;(9, 6);;(9, 6);1;14435
21;0.625;;(9, 6);;(9, 6);1;14436
21;0.625;;(9, 6);;(9, 6);1;14437
21;0.625;;(9, 6);;(9, 6);1;14438
21;0.625;;(9, 6);;(9, 6);1;14439
21;0.625;;(9, 6);;(9, 6);1;14440
21;0.625;;(9, 6);;(9, 6);1;14441
21;0.625;;(9, 6);;(9, 6);1;14442
21;0.625;;(9, 6);;(9, 6);1;14443
21;0.625;;(9, 6);;(9, 6);1;14444
21;0.625;;(9, 6);;(9, 6);1;14445
21;0.625;;(9, 6);;(9, 6);1;14446
21;0.625;;(9, 6);;(9, 6);1;14447
21;0.625;;(9, 6);;(9, 6);1;14448
21;0.625;;(9, 6);;(9, 6);1;14449
21;0.625;;(9, 6);;(9, 6);1;14450
21;0.625;;(9, 6);;(9, 6);1;14451
21;0.625;;(9, 6);;(9, 6);1;14452
21;0.625;;(9, 6);;(9, 6);1;14453
21;0.625;;(9, 6);;(9, 6);1;14454
21;0.625;;(9, 6);;(9, 6);1;14455
21;0.625;;(9, 6);;(9, 6);1;14456
21;0.625;;(9, 6);;(9, 6);1;14457
21;0.625;;(9, 6);;(9, 6);1;14458
21;0.625;;(9, 6);;(9, 6);1;14459
21;0.625;;(9, 6);;(9, 6);1;14460
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14461
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14462
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14463
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14464
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14465
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14466
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14467
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14468
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14469
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14470
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14471
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14472
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14473
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14474
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14475
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14476
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14477
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14478
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14479
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14480
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14481
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14482
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14483
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14484
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14485
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14486
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14487
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14488
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14489
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14490
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14491
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14492
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14493
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14494
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14495
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14496
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14497
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14498
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14499
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14500
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14501
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14502
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14503
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14504
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14505
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14506
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14507
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14508
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14509
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14510
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14511
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14512
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14513
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14514
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14515
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14516
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14517
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14518
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14519
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14520
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14521
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14522
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14523
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14524
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14525
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14526
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14527
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14528
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14529
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14530
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14531
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14532
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14533
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14534
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14535
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14536
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14537
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14538
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14539
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14540
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14541
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14542
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14543
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14544
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14545
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14546
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14547
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14548
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14549
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14550
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14551
21;0.625;RemoveObject;(9, 6);;(9, 6);1;14552
